u,v,key,osmid,highway,name,oneway,ref,reversed,length,geometry,lanes,maxspeed,bridge,tunnel,width,access
1281069334,1281133502,0,112773748,unclassified,,False,,True,167.83184678605886,"LINESTRING (137.3233771 37.4605562, 137.3224789 37.4618159)",,,,,,
1281069334,11493810016,0,112773877,residential,,False,,False,315.7458327006532,"LINESTRING (137.3233771 37.4605562, 137.3242179 37.4589127)",,,,,,
1281069364,11487096935,0,112773728,trunk,国道249号,False,249,False,15.295730031785329,"LINESTRING (137.2340933 37.4576785, 137.2342655 37.4576631)",2.0,50,,,,
1281069364,1281083597,0,112773728,trunk,国道249号,False,249,True,22.75853366072816,"LINESTRING (137.2340933 37.4576785, 137.2338376 37.4577048)",2.0,50,,,,
1281069364,1281069085,0,112772718,unclassified,,False,,False,172.2439200256102,"LINESTRING (137.2340933 37.4576785, 137.233604 37.4562104)",,,,,,
1281069369,1281096016,0,112771468,primary,折戸飯田線,False,52,False,146.8761037091831,"LINESTRING (137.2790745 37.5084778, 137.2790378 37.5071741)",2.0,,,,,
1281069369,1281096016,1,112774434,unclassified,,False,,False,185.9142894344797,"LINESTRING (137.2790745 37.5084778, 137.2790378 37.5071741)",,,,,,
1281069369,1281087698,0,112771468,primary,折戸飯田線,False,52,True,168.5917375170858,"LINESTRING (137.2790745 37.5084778, 137.2792582 37.5099439)",2.0,,,,,
1281069499,1281119968,0,112771309,unclassified,,False,,True,70.26272353296558,"LINESTRING (137.3374988 37.480877, 137.3378053 37.4802938)",,,,,,
1281069499,11491756523,0,112770536,secondary,粟津正院線,False,287,False,163.76278756660616,"LINESTRING (137.3374988 37.480877, 137.3365023 37.4796371)",,,,,,
1281069499,1281082016,0,112770536,secondary,粟津正院線,False,287,True,154.44245897020616,"LINESTRING (137.3374988 37.480877, 137.3386071 37.4819493)",,,,,,
1281069635,1281085892,0,"[112770424, 112773097, 112773549]",unclassified,,False,,"[False, True]",2204.54127646317,"LINESTRING (137.2679213 37.4976272, 137.2758707 37.4814614)",,,,,,
1281069635,1281082439,0,112772503,residential,,False,,True,158.48942478430732,"LINESTRING (137.2679213 37.4976272, 137.2671914 37.4984345)",,,,,,
1281069635,1281146011,0,372751167,tertiary,,False,,False,328.94813519147084,"LINESTRING (137.2679213 37.4976272, 137.2642914 37.4977177)",,,,,,
1281069635,1281116641,0,372751167,tertiary,,False,,True,1152.7891851208276,"LINESTRING (137.2679213 37.4976272, 137.279731 37.497027)",,,,,,
1281069680,1281096775,0,112771731,unclassified,,False,,True,82.54046284832995,"LINESTRING (137.2045261 37.4569365, 137.2040939 37.4563356)",,,,,,
1281069680,1281078645,0,112772468,unclassified,,False,,False,504.4687757553555,"LINESTRING (137.2045261 37.4569365, 137.1996509 37.4559179)",,,,,,
1281069680,1281144370,0,112772595,unclassified,,False,,False,206.775344657851,"LINESTRING (137.2045261 37.4569365, 137.2059344 37.4583534)",,,,,,
1281069706,1281093397,0,1238200622,secondary,飯田港線,False,138,True,39.270306301191205,"LINESTRING (137.2607075 37.4369033, 137.2608842 37.4365792)",2.0,,,,,
1281069706,1281080920,0,"[1238200624, 1238200623]",trunk,国道249号,False,249,True,85.97174893890312,"LINESTRING (137.2607075 37.4369033, 137.2614262 37.4374247)",2.0,50,,,,
1281069706,1281131454,0,"[1238200625, 112773468]",trunk,国道249号,False,249,False,199.0951283979957,"LINESTRING (137.2607075 37.4369033, 137.2591009 37.4356554)",2.0,50,,,,
1281069706,3763065448,0,"[1238200626, 737900690]",tertiary,,False,,True,784.7242070513522,"LINESTRING (137.2607075 37.4369033, 137.2548277 37.4417286)",2.0,,,,,
1281069725,10874967811,0,1169519326,unclassified,,False,,False,165.1778254944286,"LINESTRING (137.2855586 37.4421633, 137.2837357 37.4418288)",,,,,,
1281069725,1281104093,0,112771146,residential,,False,,True,133.44546500835366,"LINESTRING (137.2855586 37.4421633, 137.2851737 37.4433238)",,,,,,
1281069725,10874967785,0,1169519326,unclassified,,False,,True,226.63511526703456,"LINESTRING (137.2855586 37.4421633, 137.2865129 37.4432885)",,,,,,
1281069755,11492231676,0,112773079,residential,,False,,False,1.9634817928421828,"LINESTRING (137.2397687 37.4017978, 137.2397669 37.4018154)",,,,,,
1281069755,1281084387,0,112773186,residential,,False,,True,145.3451738062464,"LINESTRING (137.2397687 37.4017978, 137.2399069 37.4004953)",,,,,,
1281069755,1281071539,0,112773770,residential,,False,,False,116.3905372006602,"LINESTRING (137.2397687 37.4017978, 137.2384549 37.401718)",,,,,,
1281069767,1281071912,0,112773907,unclassified,,False,,False,1003.7891412084084,"LINESTRING (137.1400712 37.3898951, 137.1481272 37.3852906)",,,,,,
1281069767,1281086297,0,1238085166,tertiary,珠洲広域農道,False,,False,1169.6876041083117,"LINESTRING (137.1400712 37.3898951, 137.146876 37.381047)",2.0,,,,,
1281069767,1281084228,0,1238085166,tertiary,珠洲広域農道,False,,True,999.5726314409376,"LINESTRING (137.1400712 37.3898951, 137.1357405 37.3976225)",2.0,,,,,
1281069792,1281140647,0,112772048,residential,,False,,False,97.47668542182548,"LINESTRING (137.1709767 37.364227, 137.170508 37.3635516)",,,,,,
1281069792,1281074917,0,112774955,residential,,False,,False,114.09424322555552,"LINESTRING (137.1709767 37.364227, 137.1721035 37.364195)",,,,,,
1281069792,1281125857,0,"[112771914, 112774955]",residential,,False,,True,401.5640575798399,"LINESTRING (137.1709767 37.364227, 137.1676247 37.3622273)",,,,,,
1281069855,1281107042,0,112770800,unclassified,,False,,True,236.99569537203985,"LINESTRING (137.1377806 37.451247, 137.1400291 37.4504103)",,,,,,
1281069855,1281086541,0,"[1237294641, 112771162]",unclassified,,False,,False,271.7657147173328,"LINESTRING (137.1377806 37.451247, 137.135381 37.452129)",,,,,,
1281069855,1281147285,0,1237209709,unclassified,,False,,True,138.29110360749564,"LINESTRING (137.1377806 37.451247, 137.137927 37.450037)",,,,,,
1281069863,1281075883,0,112771942,residential,,False,,False,193.337414869552,"LINESTRING (137.2192047 37.4612792, 137.2212456 37.4616019)",,,,,,
1281069863,1281147581,0,112773728,trunk,国道249号,False,249,False,214.0456999165388,"LINESTRING (137.2192047 37.4612792, 137.2215653 37.4608459)",2.0,50,,,,
1281069863,1281075237,0,112773728,trunk,国道249号,False,249,True,95.18140374362213,"LINESTRING (137.2192047 37.4612792, 137.2181506 37.4614559)",2.0,50,,,,
1281069889,1281084186,0,112772221,residential,,False,,True,157.66740803397678,"LINESTRING (137.2893655 37.4490955, 137.287618 37.4488025)",,,,,,
1281069889,1281140899,0,112773105,unclassified,,False,,True,80.97755371117186,"LINESTRING (137.2893655 37.4490955, 137.2891734 37.4498076)",,,,,,
1281069889,1281071563,0,112771158,unclassified,,False,,False,182.85525087233125,"LINESTRING (137.2893655 37.4490955, 137.2890248 37.4474893)",,,,,,
1281069889,1281077914,0,464729380,residential,,False,,False,59.57641660034368,"LINESTRING (137.2893655 37.4490955, 137.2899818 37.4489721)",,,,,,
1281069919,1281130920,0,"[112770604, 112772405]",unclassified,,False,,True,436.7218760598152,"LINESTRING (137.2224813 37.495329, 137.2257245 37.4968573)",,,,,,
1281069976,1281130007,0,112770876,unclassified,,False,,False,83.44181599654996,"LINESTRING (137.3059343 37.4740305, 137.3065189 37.4746161)",,,,,,
1281069976,1281146765,0,"[112770920, 1237187448, 1237187447]",unclassified,,False,,False,253.3164699844853,"LINESTRING (137.3059343 37.4740305, 137.3075536 37.473045)",,,yes,,,
1281069976,1281081435,0,"[112771796, 112771564, 112773325, 112773615]",unclassified,,False,,False,728.3512324519163,"LINESTRING (137.3059343 37.4740305, 137.300628 37.470469)",,,,,,
1281070017,1281143426,0,112771618,tertiary,,False,,True,62.28574023225459,"LINESTRING (137.2767722 37.4414945, 137.2760769 37.4413996)",2.0,,,,,
1281070017,10874967723,0,112771618,tertiary,,False,,False,93.82784593342026,"LINESTRING (137.2767722 37.4414945, 137.2778228 37.4415969)",2.0,,,,,
1281070017,10874967719,0,"[1169519300, 1169519301]",residential,,False,,"[False, True]",140.13220974913705,"LINESTRING (137.2767722 37.4414945, 137.275996 37.4421605)",,,,,,
1281070188,1281073417,0,112773948,tertiary,,False,,True,55.37017382957715,"LINESTRING (137.3190661 37.4502426, 137.319663 37.4503956)",2.0,,,,,
1281070188,1281140919,0,"[112774089, 112773747, 112770719]",unclassified,,False,,"[False, True]",649.2687206581827,"LINESTRING (137.3190661 37.4502426, 137.3161334 37.4449383)",,,,,,
1281070188,1281088443,0,"[112773993, 112773948, 112773301]",tertiary,,False,,"[False, True]",820.8890331822055,"LINESTRING (137.3190661 37.4502426, 137.3101092 37.4482732)",2.0,,yes,,,
1281070188,1281082481,0,"[112772210, 112772963, 112774206]","['unclassified', 'tertiary']",,False,,True,795.8461604162038,"LINESTRING (137.3190661 37.4502426, 137.314389 37.455768)",,,,,,
1281070192,1281088281,0,112770402,residential,,False,,False,348.47455080695875,"LINESTRING (137.2502252 37.4592905, 137.24846 37.4619899)",,,,,,
1281070192,1281147578,0,112771261,unclassified,,False,,False,244.285572490042,"LINESTRING (137.2502252 37.4592905, 137.2520844 37.4579977)",,,,,,
1281070192,1281116238,0,112771308,unclassified,,False,,False,222.1672210890015,"LINESTRING (137.2502252 37.4592905, 137.2526083 37.4595604)",,,,,,
1281070192,1281091638,0,112773761,unclassified,,False,,True,207.17056316274727,"LINESTRING (137.2502252 37.4592905, 137.2480764 37.458616)",,,,,,
1281070290,1281086863,0,112774841,residential,,False,,False,52.6332326328021,"LINESTRING (137.2806736 37.4441783, 137.2809017 37.443784)",,,,,,
1281070433,1281076085,0,112771433,unclassified,,False,,False,86.64522457865873,"LINESTRING (137.2396669 37.4209406, 137.2406464 37.4208955)",,,,,,
1281070433,1281085268,0,112772482,unclassified,,False,,True,147.00586733786173,"LINESTRING (137.2396669 37.4209406, 137.238314 37.421477)",,,,,,
1281070433,1281085268,1,112773344,unclassified,,False,,True,144.3526598440963,"LINESTRING (137.2396669 37.4209406, 137.238314 37.421477)",,,,,,
1281070463,4598077720,0,112770602,primary,蛸島港線,False,12;28,False,106.9445908721791,"LINESTRING (137.2982203 37.443521, 137.2972065 37.4440469)",2.0,,,,,
1281070463,11486785967,0,112770602,primary,蛸島港線,False,12;28,True,93.00659502747982,"LINESTRING (137.2982203 37.443521, 137.2991813 37.4431802)",2.0,,,,,
1281070463,10874967957,0,1169519354,unclassified,,False,,False,66.20260848713694,"LINESTRING (137.2982203 37.443521, 137.2979558 37.4429724)",,,,,,
1281070491,1281144798,0,112771485,unclassified,,False,,True,373.5145784570107,"LINESTRING (137.1582039 37.4623058, 137.1562184 37.4599763)",,,,,,
1281070491,1281070911,0,112773399,unclassified,,False,,False,157.6669011371841,"LINESTRING (137.1582039 37.4623058, 137.1598681 37.4622967)",,,,,,
1281070491,1281139504,0,112774255,unclassified,,False,,False,158.02552486320022,"LINESTRING (137.1582039 37.4623058, 137.1566853 37.4626463)",,,,,,
1281070506,1281128465,0,"[112771721, 112773858, 112773782]",unclassified,,False,,"[False, True]",864.2403874823863,"LINESTRING (137.165652 37.3614715, 137.167472 37.368176)",,,,,,
1281070506,1281125857,0,112774481,primary,珠洲道路,False,26,True,193.61108348606533,"LINESTRING (137.165652 37.3614715, 137.1676247 37.3622273)",2.0,60,,,,
1281070551,11490098165,0,1237143185,residential,,False,,False,41.89924626000139,"LINESTRING (137.349669 37.502034, 137.350084 37.5018548)",,,,,,
1281070551,11490098158,0,1237201210,primary,大谷狼煙飯田線,False,28,False,119.95275812183388,"LINESTRING (137.349669 37.502034, 137.3492412 37.5010378)",2.0,30,,,,
1281070551,1281086905,0,1237201210,primary,大谷狼煙飯田線,False,28,True,201.42082238492887,"LINESTRING (137.349669 37.502034, 137.3485847 37.5035335)",2.0,30,,,,
1281070571,1281148177,0,1238051171,tertiary,,False,,False,7.5923745280595485,"LINESTRING (137.2396778 37.4026969, 137.2397633 37.4027039)",2.0,,,,,
1281070571,11492231677,0,1238051171,tertiary,,False,,True,1.0180045214203115,"LINESTRING (137.2396778 37.4026969, 137.2396663 37.4026963)",2.0,,,,,
1281070571,11492231676,0,112773079,residential,,False,,True,98.33393695140546,"LINESTRING (137.2396778 37.4026969, 137.2397669 37.4018154)",,,,,,
1281070598,1281087125,0,112773128,tertiary,,False,,False,343.0358506441112,"LINESTRING (137.325593 37.4492981, 137.3265472 37.4463398)",2.0,,,,,
1281070598,1281073417,0,112773948,tertiary,,False,,False,548.1071857601257,"LINESTRING (137.325593 37.4492981, 137.319663 37.4503956)",2.0,,,,,
1281070598,1281130971,0,"[1237216640, 112771323, 112771804]",tertiary,,False,,True,820.4116640477301,"LINESTRING (137.325593 37.4492981, 137.334826 37.448778)",2.0,,,,,
1281070629,1281143950,0,112771608,primary,珠洲道路,False,26,False,1640.485685453882,"LINESTRING (137.215412 37.3868964, 137.2039436 37.3758971)",2.0,60,,,,
1281070629,11491968379,0,112771608,primary,珠洲道路,False,26,True,1506.7416293905055,"LINESTRING (137.215412 37.3868964, 137.2306834 37.3920834)",2.0,60,,,,
1281070629,11491427294,0,"[1238098178, 112773378]",tertiary,,False,,False,682.5760514581394,"LINESTRING (137.215412 37.3868964, 137.2181902 37.392119)",2.0,,,,,
1281070650,1281080376,0,112770359,unclassified,,False,,False,507.62093986754064,"LINESTRING (137.1582619 37.4751363, 137.154532 37.473045)",,,,,,
1281070650,1281107255,0,112773016,unclassified,,False,,True,298.6180062436632,"LINESTRING (137.1582619 37.4751363, 137.1605451 37.4767748)",,,,,,
1281070650,1281107255,1,112773235,unclassified,,False,,False,490.9327756911495,"LINESTRING (137.1582619 37.4751363, 137.1605451 37.4767748)",,,,,,
1281070662,1281103386,0,112773182,unclassified,,False,,False,281.78223692864657,"LINESTRING (137.195811 37.488024, 137.1980293 37.4863138)",,,,,,
1281070673,1281110206,0,1237282327,secondary,上黒丸大谷線,False,272,True,294.8496912762231,"LINESTRING (137.1708136 37.4955946, 137.1706188 37.4934094)",2.0,,,,,
1281070675,11493056647,0,112770513,unclassified,,False,,True,10.17759473388764,"LINESTRING (137.2394568 37.4103232, 137.2393863 37.4103956)",,,,,,
1281070675,1281102116,0,112770576,unclassified,,False,,True,299.3204903267842,"LINESTRING (137.2394568 37.4103232, 137.2424851 37.4091438)",,,,,,
1281070675,1281118937,0,112774235,unclassified,,False,,False,522.9334026941661,"LINESTRING (137.2394568 37.4103232, 137.237522 37.414199)",,,,,,
1281070695,1281083837,0,112770453,tertiary,,False,,False,202.3454205640268,"LINESTRING (137.2928001 37.4592757, 137.293124 37.461077)",,,,,,
1281070695,1281089908,0,112770453,tertiary,,False,,True,35.071377250776706,"LINESTRING (137.2928001 37.4592757, 137.2927231 37.4589664)",,,,,,
1281070695,1281081610,0,112770606,unclassified,,False,,False,409.27338437218384,"LINESTRING (137.2928001 37.4592757, 137.296789 37.457571)",,,,,,
1281070696,1281071632,0,112772998,unclassified,,False,,False,196.7459269621074,"LINESTRING (137.1830168 37.4978488, 137.1824537 37.499372)",,,,,,
1281070696,1281093977,0,541313008,unclassified,旧国道249号,False,,False,1103.8652519970929,"LINESTRING (137.1830168 37.4978488, 137.1874471 37.492189)",,,,,,
1281070696,5234538234,0,541313008,unclassified,旧国道249号,False,,True,69.54760538762712,"LINESTRING (137.1830168 37.4978488, 137.1824497 37.4982115)",,,,,,
1281070734,11491085492,0,1237201207,primary,大谷狼煙飯田線,False,28,False,257.9049978779736,"LINESTRING (137.3346834 37.5137818, 137.3362263 37.5119597)",2.0,40,,,,
1281070734,11491062922,0,1237201207,primary,大谷狼煙飯田線,False,28,True,1271.0552625689468,"LINESTRING (137.3346834 37.5137818, 137.3263041 37.5215285)",2.0,40,,,,
1281070734,1281145491,0,1238722419,residential,,False,,True,171.590632617096,"LINESTRING (137.3346834 37.5137818, 137.3359511 37.5148744)",,,,,,
1281070749,10913801372,0,112771517,unclassified,,False,,False,62.0162562159569,"LINESTRING (137.2438131 37.4001829, 137.2436195 37.400719)",,,,,,
1281070749,1281085321,0,112773596,unclassified,,False,,False,48.45638604653343,"LINESTRING (137.2438131 37.4001829, 137.2432671 37.4001409)",,,,,,
1281070749,10913801373,0,112772910,unclassified,,False,,False,171.51035827934624,"LINESTRING (137.2438131 37.4001829, 137.2443034 37.4007427)",,,,,,
1281070833,1281144378,0,112770536,secondary,粟津正院線,False,287,False,71.76189785708513,"LINESTRING (137.3213278 37.4666115, 137.3209004 37.4660734)",,,,,,
1281070833,1281089580,0,112770536,secondary,粟津正院線,False,287,True,87.12488772891439,"LINESTRING (137.3213278 37.4666115, 137.321597 37.4673621)",,,,,,
1281070833,1281080805,0,112773865,tertiary,,False,,False,978.2466177476716,"LINESTRING (137.3213278 37.4666115, 137.3111627 37.4692464)",2.0,,,,,
1281070911,1281094505,0,112771338,tertiary,,False,,False,82.38695806394357,"LINESTRING (137.1598681 37.4622967, 137.1607308 37.4625333)",,,,,,
1281070911,11490140686,0,112772132,tertiary,,False,,True,167.24480430355214,"LINESTRING (137.1598681 37.4622967, 137.1602894 37.4608306)",,,,,,
1281070911,1281070491,0,112773399,unclassified,,False,,True,157.6669011371841,"LINESTRING (137.1598681 37.4622967, 137.1582039 37.4623058)",,,,,,
1281070968,1281107349,0,112771041,unclassified,,False,,True,135.84302274388978,"LINESTRING (137.1769546 37.4548631, 137.1762436 37.4559195)",,,,,,
1281070968,1281078952,0,"[112771744, 112771334]",unclassified,,False,,"[False, True]",330.5307689409239,"LINESTRING (137.1769546 37.4548631, 137.176956 37.452398)",,,yes,,,
1281070968,1281141631,0,"[112771832, 112772473, 112775044]",unclassified,,False,,False,1058.2334419717629,"LINESTRING (137.1769546 37.4548631, 137.1851635 37.4570551)",,,yes,,,
1281070979,11486142986,0,112770934,unclassified,,False,,True,183.1018195982445,"LINESTRING (137.111076 37.486021, 137.1097297 37.4847726)",,,,,,
1281070979,5748076687,0,112772744,trunk,国道249号,False,249,False,170.6753172715593,"LINESTRING (137.111076 37.486021, 137.1129742 37.4862011)",2.0,40,,,,
1281070979,1281134456,0,112772744,trunk,国道249号,False,249,True,154.75486676755233,"LINESTRING (137.111076 37.486021, 137.1096326 37.48525)",2.0,40,,,,
1281070992,4598080924,0,112771037,tertiary,,False,,True,87.09628376394595,"LINESTRING (137.3018152 37.4422768, 137.3027386 37.4420011)",2.0,,,,,
1281070992,3762978505,0,112771037,tertiary,,False,,False,93.20902698776332,"LINESTRING (137.3018152 37.4422768, 137.3007997 37.442506)",2.0,,,,,
1281070992,1281117380,0,"[112773065, 112771690]",unclassified,,False,,False,224.7425685847663,"LINESTRING (137.3018152 37.4422768, 137.3032135 37.4412219)",,,,,,
1281071015,1281111248,0,112770453,tertiary,,False,,False,88.88620992177846,"LINESTRING (137.2963444 37.4521352, 137.2960955 37.4529091)",,,,,,
1281071015,1281076525,0,112770453,tertiary,,False,,True,219.82281598094207,"LINESTRING (137.2963444 37.4521352, 137.2951947 37.4504149)",,,,,,
1281071015,1281135163,0,112774638,unclassified,,False,,True,95.23816267895208,"LINESTRING (137.2963444 37.4521352, 137.2966012 37.4513045)",,,,,,
1281071028,11486371746,0,289034220,trunk,国道249号,False,249,False,59.07576129810117,"LINESTRING (137.1746984 37.5005674, 137.1751387 37.5001671)",2.0,,,,,
1281071028,1281082569,0,"[112771329, 112770959]",trunk,国道249号,False,249,True,44.64281776349124,"LINESTRING (137.1746984 37.5005674, 137.17441 37.500897)",2.0,,yes,,,
1281071028,1281142329,0,112770974,unclassified,,False,,True,228.2014503346104,"LINESTRING (137.1746984 37.5005674, 137.1739289 37.4986123)",,,,,,
1281071040,1281088215,0,112771933,tertiary,,False,,False,1174.718513208844,"LINESTRING (137.2144039 37.3759383, 137.2036153 37.371725)",,,,,,
1281071040,1281131571,0,112771933,tertiary,,False,,True,505.7330941080195,"LINESTRING (137.2144039 37.3759383, 137.2168042 37.3799015)",,,,,,
1281071040,1281131571,1,"[1236923329, 1236923330, 1238044496, 1238044497, 112772080, 112774645]",unclassified,,False,,"[False, True]",775.9736807895466,"LINESTRING (137.2144039 37.3759383, 137.2168042 37.3799015)",,,yes,,,
1281071042,10874967643,0,112772926,tertiary,,False,,True,18.128110000425217,"LINESTRING (137.2703139 37.4391759, 137.2701371 37.439093)",2.0,40,,,,
1281071042,1281086133,0,112772560,tertiary,,False,,False,204.7797936316913,"LINESTRING (137.2703139 37.4391759, 137.2699403 37.4409934)",2.0,,,,,
1281071042,10874967636,0,"[112773475, 464735190]",tertiary,,False,,False,178.482873701527,"LINESTRING (137.2703139 37.4391759, 137.2721661 37.439818)",2.0,,,,,
1281071064,1281148410,0,112771852,unclassified,,False,,False,278.9084121538519,"LINESTRING (137.2478677 37.4228878, 137.2468878 37.4205033)",,,,,,
1281071064,4599390334,0,112772277,unclassified,,False,,False,188.27450949830364,"LINESTRING (137.2478677 37.4228878, 137.2485125 37.4245017)",,,,,,
1281071064,1281080090,0,112773368,unclassified,,False,,True,122.39220837640032,"LINESTRING (137.2478677 37.4228878, 137.2491916 37.4225621)",,,,,,
1281071076,4598361980,0,112773468,trunk,国道249号,False,249,False,96.92253379559725,"LINESTRING (137.2582714 37.4347328, 137.2576481 37.4340153)",2.0,50,,,,
1281071076,1281131454,0,112773468,trunk,国道249号,False,249,True,126.04933834765085,"LINESTRING (137.2582714 37.4347328, 137.2591009 37.4356554)",2.0,50,,,,
1281071076,1281130066,0,112775042,unclassified,,False,,False,82.21776892872529,"LINESTRING (137.2582714 37.4347328, 137.2576654 37.4352942)",,,,,,
1281071076,4598361985,0,464760927,residential,,False,,False,46.04937782768067,"LINESTRING (137.2582714 37.4347328, 137.2586132 37.43442)",,,,,,
1281071086,1281071938,0,112770486,primary,大谷狼煙飯田線,False,28,False,952.665122246094,"LINESTRING (137.3116516 37.5248637, 137.3222137 37.5257419)",2.0,40,,,,
1281071086,1281069019,0,112770486,primary,大谷狼煙飯田線,False,28,True,115.68539319281822,"LINESTRING (137.3116516 37.5248637, 137.310494 37.5243911)",2.0,40,,,,
1281071086,1281076827,0,112774385,unclassified,,False,,False,218.30971069628825,"LINESTRING (137.3116516 37.5248637, 137.3114977 37.5261457)",,,,,,
1281071100,1281143213,0,1237237592,residential,,False,,False,67.79000759107181,"LINESTRING (137.3492152 37.4666374, 137.349974 37.466732)",,,,,,
1281071100,1281143213,1,"[112771819, 112772870]",residential,,False,,False,150.96159971006054,"LINESTRING (137.3492152 37.4666374, 137.349974 37.466732)",,,,,,
1281071100,1281096762,0,112771819,residential,,False,,True,174.08818775132193,"LINESTRING (137.3492152 37.4666374, 137.3491141 37.4678543)",,,,,,
1281071151,1281101704,0,112773216,residential,,False,,True,37.86820082389862,"LINESTRING (137.2398508 37.4583758, 137.2399948 37.458055)",,,,,,
1281071264,1281094369,0,112770896,unclassified,,False,,False,37.46475394230043,"LINESTRING (137.2764314 37.460395, 137.2768311 37.4605084)",,,,,,
1281071264,1281087517,0,112774781,unclassified,,False,,True,130.89540789006588,"LINESTRING (137.2764314 37.460395, 137.2750694 37.4607924)",,,,,,
1281071264,1281142667,0,"[112770770, 926075758, 926075759]",unclassified,,False,,False,468.1629458330947,"LINESTRING (137.2764314 37.460395, 137.2801116 37.457608)",,,yes,,,
1281071350,1281146768,0,112773347,tertiary,,False,,False,98.37358305391132,"LINESTRING (137.2600205 37.4323737, 137.2605304 37.4315871)",2.0,,,,,
1281071350,4049887665,0,112771285,tertiary,,False,,True,84.37466666979414,"LINESTRING (137.2600205 37.4323737, 137.2608623 37.4327328)",2.0,,,,,
1281071350,1281098121,0,112773347,tertiary,,False,,True,83.27360967074014,"LINESTRING (137.2600205 37.4323737, 137.2596522 37.4330498)",2.0,,,,,
1281071379,11492273250,0,112773484,trunk,国道249号,False,249,False,310.5238383992013,"LINESTRING (137.238532 37.4175977, 137.2414562 37.418999)",2.0,60,,,,
1281071379,1281135144,0,112773484,trunk,国道249号,False,249,True,122.308415788174,"LINESTRING (137.238532 37.4175977, 137.2372891 37.4171295)",2.0,60,,,,
1281071379,1281076085,0,"[112771457, 737900706, 737900707, 737900708, 737900709, 112774184, 112773911]",unclassified,,False,,"[False, True]",426.1950343319601,"LINESTRING (137.238532 37.4175977, 137.2406464 37.4208955)",,,yes,,,
1281071422,1281134333,0,112771577,unclassified,,False,,True,135.2773714748724,"LINESTRING (137.336268 37.484422, 137.3365059 37.4832288)",,,,,,
1281071457,1281073679,0,"[112773522, 112770806]",tertiary,,False,,"[False, True]",150.82262584093797,"LINESTRING (137.283335 37.4731746, 137.283873 37.4743006)",,,,,,
1281071457,1281100047,0,112771464,tertiary,,False,,False,80.15320275244176,"LINESTRING (137.283335 37.4731746, 137.283895 37.4726255)",,,,,,
1281071457,1281146827,0,112772134,unclassified,,False,,True,873.1987752097855,"LINESTRING (137.283335 37.4731746, 137.276582 37.477253)",,,,,,
1281071478,11492023295,0,112770881,unclassified,,False,,False,187.381604887568,"LINESTRING (137.2325892 37.4011597, 137.2333326 37.4024912)",,,,,,
1281071478,1281137251,0,112772882,primary,珠洲穴水線,False,26,False,232.2902656330308,"LINESTRING (137.2325892 37.4011597, 137.2302529 37.4002009)",2.0,40,,,,
1281071478,1281130587,0,"[112772882, 1238085172]",primary,珠洲穴水線,False,26,True,88.31361778515495,"LINESTRING (137.2325892 37.4011597, 137.233478 37.4015233)",2.0,40,,,,
1281071496,4414562204,0,464735203,residential,,False,,False,38.19241959401438,"LINESTRING (137.2683517 37.43876, 137.2685825 37.4384695)",,,,,,
1281071496,8425184547,0,464735203,residential,,False,,True,18.62160178320332,"LINESTRING (137.2683517 37.43876, 137.2682379 37.438901)",,,,,,
1281071496,4598154694,0,464735204,unclassified,,False,,False,40.36233627672876,"LINESTRING (137.2683517 37.43876, 137.2679728 37.4385569)",,,,,,
1281071496,8425184548,0,464735204,unclassified,,False,,True,73.24325685353135,"LINESTRING (137.2683517 37.43876, 137.2687623 37.4391635)",,,,,,
1281071528,1281071904,0,"[1238085168, 112772882, 112774373]",primary,珠洲穴水線,False,26,False,363.2730888641659,"LINESTRING (137.1840626 37.3934149, 137.1803217 37.3935535)",2.0,40,yes,,,
1281071528,1281075820,0,112772882,primary,珠洲穴水線,False,26,True,709.9446209388843,"LINESTRING (137.1840626 37.3934149, 137.1899239 37.3977388)",2.0,40,,,,
1281071528,1281101838,0,"[112775013, 112770600, 112771692, 112773753, 112771034, 112774527]",unclassified,,False,,"[False, True]",816.6721563865476,"LINESTRING (137.1840626 37.3934149, 137.1800958 37.3934786)",,,yes,,,
1281071539,1281076871,0,112770670,residential,,False,,True,20.616234001629326,"LINESTRING (137.2384549 37.401718, 137.2382221 37.4017048)",,,,,,
1281071539,1281096843,0,112773563,residential,,False,,True,45.016923423933285,"LINESTRING (137.2384549 37.401718, 137.2384994 37.4013147)",,,,,,
1281071539,1281069755,0,112773770,residential,,False,,True,116.3905372006602,"LINESTRING (137.2384549 37.401718, 137.2397687 37.4017978)",,,,,,
1281071539,11486093928,0,1236837235,residential,,False,,False,101.26417841771185,"LINESTRING (137.2384549 37.401718, 137.2383544 37.4026248)",,,,,,
1281071563,1281137426,0,112770615,unclassified,,False,,False,36.211361732710266,"LINESTRING (137.2890248 37.4474893, 137.2893697 37.4473135)",,,,,,
1281071563,1281069889,0,112771158,unclassified,,False,,True,182.85525087233125,"LINESTRING (137.2890248 37.4474893, 137.2893655 37.4490955)",,,,,,
1281071563,1281084533,0,112774001,unclassified,,False,,True,93.7791448903264,"LINESTRING (137.2890248 37.4474893, 137.2879697 37.4474709)",,,,,,
1281071586,1281116513,0,112771350,unclassified,,False,,True,216.273227129368,"LINESTRING (137.3190004 37.4638695, 137.3189542 37.4657399)",,,,,,
1281071586,1281097860,0,112771765,unclassified,,False,,False,163.4311176905369,"LINESTRING (137.3190004 37.4638695, 137.31716 37.463888)",,,,,,
